,region,sales_person,account
648,Northeast,Elba Felder,Exelon
649,Northeast,Elba Felder,Exelon
650,Northeast,Elba Felder,Exelon
651,Northeast,Elba Felder,Exelon
652,Northeast,Elba Felder,Exelon
656,Northeast,Elba Felder,Exelon
657,Northeast,Elba Felder,Exelon
658,Northeast,Elba Felder,Exelon
659,Northeast,Elba Felder,Exelon
666,Northeast,Elba Felder,Exelon
665,Northeast,Elba Felder,Exelon
654,Northeast,Elba Felder,Exelon
655,Northeast,Elba Felder,Exelon
662,Northeast,Elba Felder,Exelon
661,Northeast,Elba Felder,Exelon
660,Northeast,Elba Felder,Exelon
663,Northeast,Elba Felder,Exelon
28,Northeast,Samuel Racine,Express Scripts Holding
29,Northeast,Samuel Racine,Express Scripts Holding
30,Northeast,Samuel Racine,Express Scripts Holding
31,Northeast,Samuel Racine,Express Scripts Holding
134,Northeast,Eugena Esser,Exxon Mobil
3841,Southeast,Dorotha Seawell,Facebook
3840,Southeast,Dorotha Seawell,Facebook
3839,Southeast,Dorotha Seawell,Facebook
3838,Southeast,Dorotha Seawell,Facebook
1745,Northeast,Akilah Drinkard,Fannie Mae
1744,Northeast,Akilah Drinkard,Fannie Mae
4425,Southeast,Vernita Plump,Farmers Insurance Exchange
4426,Southeast,Vernita Plump,Farmers Insurance Exchange
4423,Southeast,Vernita Plump,Farmers Insurance Exchange
4422,Southeast,Vernita Plump,Farmers Insurance Exchange
4421,Southeast,Vernita Plump,Farmers Insurance Exchange
4420,Southeast,Vernita Plump,Farmers Insurance Exchange
4419,Southeast,Vernita Plump,Farmers Insurance Exchange
4418,Southeast,Vernita Plump,Farmers Insurance Exchange
4454,Southeast,Vernita Plump,Farmers Insurance Exchange
4455,Southeast,Vernita Plump,Farmers Insurance Exchange
4456,Southeast,Vernita Plump,Farmers Insurance Exchange
4457,Southeast,Vernita Plump,Farmers Insurance Exchange
4458,Southeast,Vernita Plump,Farmers Insurance Exchange
4459,Southeast,Vernita Plump,Farmers Insurance Exchange
4460,Southeast,Vernita Plump,Farmers Insurance Exchange
4461,Southeast,Vernita Plump,Farmers Insurance Exchange
4462,Southeast,Vernita Plump,Farmers Insurance Exchange
4424,Southeast,Vernita Plump,Farmers Insurance Exchange
4427,Southeast,Vernita Plump,Farmers Insurance Exchange
4417,Southeast,Vernita Plump,Farmers Insurance Exchange
4429,Southeast,Vernita Plump,Farmers Insurance Exchange
4428,Southeast,Vernita Plump,Farmers Insurance Exchange
4449,Southeast,Vernita Plump,Farmers Insurance Exchange
4450,Southeast,Vernita Plump,Farmers Insurance Exchange
4451,Southeast,Vernita Plump,Farmers Insurance Exchange
4448,Southeast,Vernita Plump,Farmers Insurance Exchange
4446,Southeast,Vernita Plump,Farmers Insurance Exchange
4445,Southeast,Vernita Plump,Farmers Insurance Exchange
4444,Southeast,Vernita Plump,Farmers Insurance Exchange
4443,Southeast,Vernita Plump,Farmers Insurance Exchange
4442,Southeast,Vernita Plump,Farmers Insurance Exchange
4441,Southeast,Vernita Plump,Farmers Insurance Exchange
4440,Southeast,Vernita Plump,Farmers Insurance Exchange
4439,Southeast,Vernita Plump,Farmers Insurance Exchange
4447,Southeast,Vernita Plump,Farmers Insurance Exchange
4437,Southeast,Vernita Plump,Farmers Insurance Exchange
4436,Southeast,Vernita Plump,Farmers Insurance Exchange
4435,Southeast,Vernita Plump,Farmers Insurance Exchange
4434,Southeast,Vernita Plump,Farmers Insurance Exchange
4452,Southeast,Vernita Plump,Farmers Insurance Exchange
4438,Southeast,Vernita Plump,Farmers Insurance Exchange
4453,Southeast,Vernita Plump,Farmers Insurance Exchange
4433,Southeast,Vernita Plump,Farmers Insurance Exchange
4432,Southeast,Vernita Plump,Farmers Insurance Exchange
4431,Southeast,Vernita Plump,Farmers Insurance Exchange
4430,Southeast,Vernita Plump,Farmers Insurance Exchange
1773,Northeast,Akilah Drinkard,FedEx
1799,Northeast,Akilah Drinkard,FedEx
1800,Northeast,Akilah Drinkard,FedEx
1802,Northeast,Akilah Drinkard,FedEx
1798,Northeast,Akilah Drinkard,FedEx
1803,Northeast,Akilah Drinkard,FedEx
1781,Northeast,Akilah Drinkard,FedEx
1780,Northeast,Akilah Drinkard,FedEx
1779,Northeast,Akilah Drinkard,FedEx
1778,Northeast,Akilah Drinkard,FedEx
1801,Northeast,Akilah Drinkard,FedEx
1797,Northeast,Akilah Drinkard,FedEx
1792,Northeast,Akilah Drinkard,FedEx
1795,Northeast,Akilah Drinkard,FedEx
1794,Northeast,Akilah Drinkard,FedEx
1793,Northeast,Akilah Drinkard,FedEx
1791,Northeast,Akilah Drinkard,FedEx
1784,Northeast,Akilah Drinkard,FedEx
1790,Northeast,Akilah Drinkard,FedEx
1777,Northeast,Akilah Drinkard,FedEx
1789,Northeast,Akilah Drinkard,FedEx
1788,Northeast,Akilah Drinkard,FedEx
1787,Northeast,Akilah Drinkard,FedEx
1786,Northeast,Akilah Drinkard,FedEx
1785,Northeast,Akilah Drinkard,FedEx
1796,Northeast,Akilah Drinkard,FedEx
1776,Northeast,Akilah Drinkard,FedEx
1762,Northeast,Akilah Drinkard,FedEx
1804,Northeast,Akilah Drinkard,FedEx
1767,Northeast,Akilah Drinkard,FedEx
1783,Northeast,Akilah Drinkard,FedEx
1766,Northeast,Akilah Drinkard,FedEx
1765,Northeast,Akilah Drinkard,FedEx
1764,Northeast,Akilah Drinkard,FedEx
1774,Northeast,Akilah Drinkard,FedEx
1768,Northeast,Akilah Drinkard,FedEx
1753,Northeast,Akilah Drinkard,FedEx
1754,Northeast,Akilah Drinkard,FedEx
1755,Northeast,Akilah Drinkard,FedEx
1756,Northeast,Akilah Drinkard,FedEx
1757,Northeast,Akilah Drinkard,FedEx
1775,Northeast,Akilah Drinkard,FedEx
1758,Northeast,Akilah Drinkard,FedEx
1760,Northeast,Akilah Drinkard,FedEx
1761,Northeast,Akilah Drinkard,FedEx
1763,Northeast,Akilah Drinkard,FedEx
1809,Northeast,Akilah Drinkard,FedEx
1808,Northeast,Akilah Drinkard,FedEx
1807,Northeast,Akilah Drinkard,FedEx
1769,Northeast,Akilah Drinkard,FedEx
1770,Northeast,Akilah Drinkard,FedEx
1771,Northeast,Akilah Drinkard,FedEx
1772,Northeast,Akilah Drinkard,FedEx
1806,Northeast,Akilah Drinkard,FedEx
1805,Northeast,Akilah Drinkard,FedEx
1759,Northeast,Akilah Drinkard,FedEx
1782,Northeast,Akilah Drinkard,FedEx
5324,West,Soraya Fulton,Fidelity National Financial
5325,West,Soraya Fulton,Fidelity National Financial
5323,West,Soraya Fulton,Fidelity National Financial
5326,West,Soraya Fulton,Fidelity National Financial
5327,West,Soraya Fulton,Fidelity National Financial
5328,West,Soraya Fulton,Fidelity National Financial
5329,West,Soraya Fulton,Fidelity National Financial
5330,West,Soraya Fulton,Fidelity National Financial
3577,Southeast,Earlie Schleusner,First Data
3578,Southeast,Earlie Schleusner,First Data
3585,Southeast,Earlie Schleusner,First Data
3584,Southeast,Earlie Schleusner,First Data
3583,Southeast,Earlie Schleusner,First Data
3582,Southeast,Earlie Schleusner,First Data
3581,Southeast,Earlie Schleusner,First Data
3580,Southeast,Earlie Schleusner,First Data
3579,Southeast,Earlie Schleusner,First Data
3586,Southeast,Earlie Schleusner,First Data
3587,Southeast,Earlie Schleusner,First Data
4165,Southeast,Maren Musto,FirstEnergy
4166,Southeast,Maren Musto,FirstEnergy
4130,Southeast,Maren Musto,FirstEnergy
4138,Southeast,Maren Musto,FirstEnergy
4137,Southeast,Maren Musto,FirstEnergy
4136,Southeast,Maren Musto,FirstEnergy
4135,Southeast,Maren Musto,FirstEnergy
4134,Southeast,Maren Musto,FirstEnergy
4133,Southeast,Maren Musto,FirstEnergy
4132,Southeast,Maren Musto,FirstEnergy
4131,Southeast,Maren Musto,FirstEnergy
4129,Southeast,Maren Musto,FirstEnergy
4128,Southeast,Maren Musto,FirstEnergy
4127,Southeast,Maren Musto,FirstEnergy
4126,Southeast,Maren Musto,FirstEnergy
4125,Southeast,Maren Musto,FirstEnergy
4124,Southeast,Maren Musto,FirstEnergy
4123,Southeast,Maren Musto,FirstEnergy
4122,Southeast,Maren Musto,FirstEnergy
4177,Southeast,Maren Musto,FirstEnergy
4168,Southeast,Maren Musto,FirstEnergy
4167,Southeast,Maren Musto,FirstEnergy
4117,Southeast,Maren Musto,FirstEnergy
4118,Southeast,Maren Musto,FirstEnergy
4119,Southeast,Maren Musto,FirstEnergy
4120,Southeast,Maren Musto,FirstEnergy
4139,Southeast,Maren Musto,FirstEnergy
4121,Southeast,Maren Musto,FirstEnergy
4171,Southeast,Maren Musto,FirstEnergy
4172,Southeast,Maren Musto,FirstEnergy
4173,Southeast,Maren Musto,FirstEnergy
4174,Southeast,Maren Musto,FirstEnergy
4175,Southeast,Maren Musto,FirstEnergy
4176,Southeast,Maren Musto,FirstEnergy
4170,Southeast,Maren Musto,FirstEnergy
4140,Southeast,Maren Musto,FirstEnergy
4169,Southeast,Maren Musto,FirstEnergy
4142,Southeast,Maren Musto,FirstEnergy
4164,Southeast,Maren Musto,FirstEnergy
4163,Southeast,Maren Musto,FirstEnergy
4162,Southeast,Maren Musto,FirstEnergy
4161,Southeast,Maren Musto,FirstEnergy
4160,Southeast,Maren Musto,FirstEnergy
4159,Southeast,Maren Musto,FirstEnergy
4141,Southeast,Maren Musto,FirstEnergy
4157,Southeast,Maren Musto,FirstEnergy
4156,Southeast,Maren Musto,FirstEnergy
4155,Southeast,Maren Musto,FirstEnergy
4154,Southeast,Maren Musto,FirstEnergy
4153,Southeast,Maren Musto,FirstEnergy
4152,Southeast,Maren Musto,FirstEnergy
4151,Southeast,Maren Musto,FirstEnergy
4150,Southeast,Maren Musto,FirstEnergy
4158,Southeast,Maren Musto,FirstEnergy
4149,Southeast,Maren Musto,FirstEnergy
4145,Southeast,Maren Musto,FirstEnergy
4146,Southeast,Maren Musto,FirstEnergy
4143,Southeast,Maren Musto,FirstEnergy
4147,Southeast,Maren Musto,FirstEnergy
4144,Southeast,Maren Musto,FirstEnergy
4148,Southeast,Maren Musto,FirstEnergy
3261,Southeast,Earlie Schleusner,Fluor
3282,Southeast,Earlie Schleusner,Fluor
3283,Southeast,Earlie Schleusner,Fluor
3284,Southeast,Earlie Schleusner,Fluor
3285,Southeast,Earlie Schleusner,Fluor
3286,Southeast,Earlie Schleusner,Fluor
3287,Southeast,Earlie Schleusner,Fluor
3289,Southeast,Earlie Schleusner,Fluor
3281,Southeast,Earlie Schleusner,Fluor
3259,Southeast,Earlie Schleusner,Fluor
3258,Southeast,Earlie Schleusner,Fluor
3253,Southeast,Earlie Schleusner,Fluor
3254,Southeast,Earlie Schleusner,Fluor
3255,Southeast,Earlie Schleusner,Fluor
3290,Southeast,Earlie Schleusner,Fluor
3291,Southeast,Earlie Schleusner,Fluor
3288,Southeast,Earlie Schleusner,Fluor
3280,Southeast,Earlie Schleusner,Fluor
3277,Southeast,Earlie Schleusner,Fluor
3278,Southeast,Earlie Schleusner,Fluor
3262,Southeast,Earlie Schleusner,Fluor
3292,Southeast,Earlie Schleusner,Fluor
3263,Southeast,Earlie Schleusner,Fluor
3268,Southeast,Earlie Schleusner,Fluor
3269,Southeast,Earlie Schleusner,Fluor
3270,Southeast,Earlie Schleusner,Fluor
3271,Southeast,Earlie Schleusner,Fluor
3272,Southeast,Earlie Schleusner,Fluor
3273,Southeast,Earlie Schleusner,Fluor
3267,Southeast,Earlie Schleusner,Fluor
3266,Southeast,Earlie Schleusner,Fluor
3265,Southeast,Earlie Schleusner,Fluor
3264,Southeast,Earlie Schleusner,Fluor
3274,Southeast,Earlie Schleusner,Fluor
3275,Southeast,Earlie Schleusner,Fluor
3276,Southeast,Earlie Schleusner,Fluor
3260,Southeast,Earlie Schleusner,Fluor
3279,Southeast,Earlie Schleusner,Fluor
3299,Southeast,Earlie Schleusner,Fluor
3257,Southeast,Earlie Schleusner,Fluor
3310,Southeast,Earlie Schleusner,Fluor
3317,Southeast,Earlie Schleusner,Fluor
3316,Southeast,Earlie Schleusner,Fluor
3315,Southeast,Earlie Schleusner,Fluor
3314,Southeast,Earlie Schleusner,Fluor
3313,Southeast,Earlie Schleusner,Fluor
3312,Southeast,Earlie Schleusner,Fluor
3311,Southeast,Earlie Schleusner,Fluor
3309,Southeast,Earlie Schleusner,Fluor
3308,Southeast,Earlie Schleusner,Fluor
3307,Southeast,Earlie Schleusner,Fluor
3306,Southeast,Earlie Schleusner,Fluor
3304,Southeast,Earlie Schleusner,Fluor
3303,Southeast,Earlie Schleusner,Fluor
3305,Southeast,Earlie Schleusner,Fluor
3301,Southeast,Earlie Schleusner,Fluor
3293,Southeast,Earlie Schleusner,Fluor
3294,Southeast,Earlie Schleusner,Fluor
3302,Southeast,Earlie Schleusner,Fluor
3296,Southeast,Earlie Schleusner,Fluor
3295,Southeast,Earlie Schleusner,Fluor
3298,Southeast,Earlie Schleusner,Fluor
3256,Southeast,Earlie Schleusner,Fluor
3300,Southeast,Earlie Schleusner,Fluor
3297,Southeast,Earlie Schleusner,Fluor
808,Northeast,Sibyl Lauria,Ford Motor
797,Northeast,Sibyl Lauria,Ford Motor
807,Northeast,Sibyl Lauria,Ford Motor
806,Northeast,Sibyl Lauria,Ford Motor
809,Northeast,Sibyl Lauria,Ford Motor
810,Northeast,Sibyl Lauria,Ford Motor
831,Northeast,Sibyl Lauria,Ford Motor
816,Northeast,Sibyl Lauria,Ford Motor
820,Northeast,Sibyl Lauria,Ford Motor
795,Northeast,Sibyl Lauria,Ford Motor
822,Northeast,Sibyl Lauria,Ford Motor
812,Northeast,Sibyl Lauria,Ford Motor
830,Northeast,Sibyl Lauria,Ford Motor
815,Northeast,Sibyl Lauria,Ford Motor
814,Northeast,Sibyl Lauria,Ford Motor
813,Northeast,Sibyl Lauria,Ford Motor
796,Northeast,Sibyl Lauria,Ford Motor
829,Northeast,Sibyl Lauria,Ford Motor
823,Northeast,Sibyl Lauria,Ford Motor
799,Northeast,Sibyl Lauria,Ford Motor
819,Northeast,Sibyl Lauria,Ford Motor
818,Northeast,Sibyl Lauria,Ford Motor
817,Northeast,Sibyl Lauria,Ford Motor
805,Northeast,Sibyl Lauria,Ford Motor
821,Northeast,Sibyl Lauria,Ford Motor
824,Northeast,Sibyl Lauria,Ford Motor
798,Northeast,Sibyl Lauria,Ford Motor
825,Northeast,Sibyl Lauria,Ford Motor
827,Northeast,Sibyl Lauria,Ford Motor
828,Northeast,Sibyl Lauria,Ford Motor
804,Northeast,Sibyl Lauria,Ford Motor
803,Northeast,Sibyl Lauria,Ford Motor
802,Northeast,Sibyl Lauria,Ford Motor
801,Northeast,Sibyl Lauria,Ford Motor
800,Northeast,Sibyl Lauria,Ford Motor
826,Northeast,Sibyl Lauria,Ford Motor
811,Northeast,Sibyl Lauria,Ford Motor
6506,West,Georgianna Chisholm,Franklin Resources
6509,West,Georgianna Chisholm,Franklin Resources
6535,West,Georgianna Chisholm,Franklin Resources
6528,West,Georgianna Chisholm,Franklin Resources
6529,West,Georgianna Chisholm,Franklin Resources
6530,West,Georgianna Chisholm,Franklin Resources
6531,West,Georgianna Chisholm,Franklin Resources
6507,West,Georgianna Chisholm,Franklin Resources
6533,West,Georgianna Chisholm,Franklin Resources
6527,West,Georgianna Chisholm,Franklin Resources
6534,West,Georgianna Chisholm,Franklin Resources
6537,West,Georgianna Chisholm,Franklin Resources
6538,West,Georgianna Chisholm,Franklin Resources
6539,West,Georgianna Chisholm,Franklin Resources
6540,West,Georgianna Chisholm,Franklin Resources
6541,West,Georgianna Chisholm,Franklin Resources
6542,West,Georgianna Chisholm,Franklin Resources
6536,West,Georgianna Chisholm,Franklin Resources
6526,West,Georgianna Chisholm,Franklin Resources
6532,West,Georgianna Chisholm,Franklin Resources
6524,West,Georgianna Chisholm,Franklin Resources
6511,West,Georgianna Chisholm,Franklin Resources
6512,West,Georgianna Chisholm,Franklin Resources
6513,West,Georgianna Chisholm,Franklin Resources
6514,West,Georgianna Chisholm,Franklin Resources
6515,West,Georgianna Chisholm,Franklin Resources
6525,West,Georgianna Chisholm,Franklin Resources
6516,West,Georgianna Chisholm,Franklin Resources
6517,West,Georgianna Chisholm,Franklin Resources
6510,West,Georgianna Chisholm,Franklin Resources
6508,West,Georgianna Chisholm,Franklin Resources
6518,West,Georgianna Chisholm,Franklin Resources
6519,West,Georgianna Chisholm,Franklin Resources
6520,West,Georgianna Chisholm,Franklin Resources
6521,West,Georgianna Chisholm,Franklin Resources
6522,West,Georgianna Chisholm,Franklin Resources
6523,West,Georgianna Chisholm,Franklin Resources
80,Northeast,Samuel Racine,Freddie Mac
77,Northeast,Samuel Racine,Freddie Mac
81,Northeast,Samuel Racine,Freddie Mac
82,Northeast,Samuel Racine,Freddie Mac
79,Northeast,Samuel Racine,Freddie Mac
78,Northeast,Samuel Racine,Freddie Mac
75,Northeast,Samuel Racine,Freddie Mac
74,Northeast,Samuel Racine,Freddie Mac
73,Northeast,Samuel Racine,Freddie Mac
72,Northeast,Samuel Racine,Freddie Mac
71,Northeast,Samuel Racine,Freddie Mac
70,Northeast,Samuel Racine,Freddie Mac
83,Northeast,Samuel Racine,Freddie Mac
76,Northeast,Samuel Racine,Freddie Mac
84,Northeast,Samuel Racine,Freddie Mac
62,Northeast,Samuel Racine,Freddie Mac
86,Northeast,Samuel Racine,Freddie Mac
87,Northeast,Samuel Racine,Freddie Mac
88,Northeast,Samuel Racine,Freddie Mac
36,Northeast,Samuel Racine,Freddie Mac
35,Northeast,Samuel Racine,Freddie Mac
34,Northeast,Samuel Racine,Freddie Mac
33,Northeast,Samuel Racine,Freddie Mac
32,Northeast,Samuel Racine,Freddie Mac
69,Northeast,Samuel Racine,Freddie Mac
89,Northeast,Samuel Racine,Freddie Mac
90,Northeast,Samuel Racine,Freddie Mac
91,Northeast,Samuel Racine,Freddie Mac
92,Northeast,Samuel Racine,Freddie Mac
93,Northeast,Samuel Racine,Freddie Mac
85,Northeast,Samuel Racine,Freddie Mac
61,Northeast,Samuel Racine,Freddie Mac
68,Northeast,Samuel Racine,Freddie Mac
55,Northeast,Samuel Racine,Freddie Mac
40,Northeast,Samuel Racine,Freddie Mac
41,Northeast,Samuel Racine,Freddie Mac
42,Northeast,Samuel Racine,Freddie Mac
43,Northeast,Samuel Racine,Freddie Mac
44,Northeast,Samuel Racine,Freddie Mac
45,Northeast,Samuel Racine,Freddie Mac
46,Northeast,Samuel Racine,Freddie Mac
47,Northeast,Samuel Racine,Freddie Mac
48,Northeast,Samuel Racine,Freddie Mac
49,Northeast,Samuel Racine,Freddie Mac
50,Northeast,Samuel Racine,Freddie Mac
39,Northeast,Samuel Racine,Freddie Mac
51,Northeast,Samuel Racine,Freddie Mac
53,Northeast,Samuel Racine,Freddie Mac
54,Northeast,Samuel Racine,Freddie Mac
56,Northeast,Samuel Racine,Freddie Mac
57,Northeast,Samuel Racine,Freddie Mac
58,Northeast,Samuel Racine,Freddie Mac
59,Northeast,Samuel Racine,Freddie Mac
67,Northeast,Samuel Racine,Freddie Mac
66,Northeast,Samuel Racine,Freddie Mac
65,Northeast,Samuel Racine,Freddie Mac
64,Northeast,Samuel Racine,Freddie Mac
63,Northeast,Samuel Racine,Freddie Mac
52,Northeast,Samuel Racine,Freddie Mac
38,Northeast,Samuel Racine,Freddie Mac
60,Northeast,Samuel Racine,Freddie Mac
37,Northeast,Samuel Racine,Freddie Mac
3340,Southeast,Earlie Schleusner,Freeport-McMoRan
3335,Southeast,Earlie Schleusner,Freeport-McMoRan
3336,Southeast,Earlie Schleusner,Freeport-McMoRan
3337,Southeast,Earlie Schleusner,Freeport-McMoRan
3339,Southeast,Earlie Schleusner,Freeport-McMoRan
3338,Southeast,Earlie Schleusner,Freeport-McMoRan
3342,Southeast,Earlie Schleusner,Freeport-McMoRan
3343,Southeast,Earlie Schleusner,Freeport-McMoRan
3344,Southeast,Earlie Schleusner,Freeport-McMoRan
3345,Southeast,Earlie Schleusner,Freeport-McMoRan
3346,Southeast,Earlie Schleusner,Freeport-McMoRan
3341,Southeast,Earlie Schleusner,Freeport-McMoRan
5429,West,Brandie Riva,GameStop
5423,West,Brandie Riva,GameStop
5426,West,Brandie Riva,GameStop
5427,West,Brandie Riva,GameStop
5428,West,Brandie Riva,GameStop
5430,West,Brandie Riva,GameStop
5435,West,Brandie Riva,GameStop
5431,West,Brandie Riva,GameStop
5432,West,Brandie Riva,GameStop
5433,West,Brandie Riva,GameStop
5434,West,Brandie Riva,GameStop
5424,West,Brandie Riva,GameStop
5425,West,Brandie Riva,GameStop
3854,Southeast,Dorotha Seawell,Gap
3855,Southeast,Dorotha Seawell,Gap
3856,Southeast,Dorotha Seawell,Gap
3858,Southeast,Dorotha Seawell,Gap
3857,Southeast,Dorotha Seawell,Gap
1690,Northeast,Tia Amato,General Dynamics
1691,Northeast,Tia Amato,General Dynamics
1692,Northeast,Tia Amato,General Dynamics
1693,Northeast,Tia Amato,General Dynamics
1689,Northeast,Tia Amato,General Dynamics
1728,Northeast,Tia Amato,General Dynamics
1695,Northeast,Tia Amato,General Dynamics
1696,Northeast,Tia Amato,General Dynamics
1697,Northeast,Tia Amato,General Dynamics
1698,Northeast,Tia Amato,General Dynamics
1699,Northeast,Tia Amato,General Dynamics
1700,Northeast,Tia Amato,General Dynamics
1694,Northeast,Tia Amato,General Dynamics
1723,Northeast,Tia Amato,General Dynamics
1688,Northeast,Tia Amato,General Dynamics
1722,Northeast,Tia Amato,General Dynamics
1717,Northeast,Tia Amato,General Dynamics
1718,Northeast,Tia Amato,General Dynamics
1719,Northeast,Tia Amato,General Dynamics
1720,Northeast,Tia Amato,General Dynamics
1678,Northeast,Tia Amato,General Dynamics
1679,Northeast,Tia Amato,General Dynamics
1687,Northeast,Tia Amato,General Dynamics
1680,Northeast,Tia Amato,General Dynamics
1682,Northeast,Tia Amato,General Dynamics
1683,Northeast,Tia Amato,General Dynamics
1684,Northeast,Tia Amato,General Dynamics
1685,Northeast,Tia Amato,General Dynamics
1686,Northeast,Tia Amato,General Dynamics
1721,Northeast,Tia Amato,General Dynamics
1681,Northeast,Tia Amato,General Dynamics
1702,Northeast,Tia Amato,General Dynamics
1704,Northeast,Tia Amato,General Dynamics
1727,Northeast,Tia Amato,General Dynamics
1729,Northeast,Tia Amato,General Dynamics
1730,Northeast,Tia Amato,General Dynamics
1731,Northeast,Tia Amato,General Dynamics
1726,Northeast,Tia Amato,General Dynamics
